Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Aareal Bank,2.082,1.419,0.245,48.798,1780,Financials,Thrifts & Mortgage Finance,Europe,Germany,2019
Sembcorp Industries,3.567,8.663,0.242,17.11,1781,Utilities,Electric Utilities,Asia,Singapore,2019
China Zhongwang Holdings,4.019,3.836,0.624,17.376,1782,Materials,Aluminum,Asia,China,2019
PacWest Bancorp,4.713,1.33,0.455,26.324,1783,Financials,Regional Banks,North America,United States,2019
Palo Alto Networks,22.481,2.592,-0.09,5.708,1784,Industrials,Security Systems,North America,United States,2019
NH Investment & Securities,3.75,1.434,0.328,48.1,1785,Financials,Investment Services,Asia,South Korea,2019
SBA Communications,22.409,1.866,0.047,7.214,1785,Telecommunication Services,Telecommunications services,North America,United States,2019
Hyatt Hotels,8.022,4.454,0.769,7.643,1787,Consumer Discretionary,Hotels & Motels,North America,United States,2019
Tenneco,2.039,11.763,0.055,13.232,1787,Consumer Discretionary,Auto & Truck Parts,North America,United States,2019
Core-Mark Holding,1.667,16.395,0.046,1.685,1789,Industrials,Trading Companies,North America,United States,2019
Vodafone Idea,7.148,4.596,-1.561,32.807,1790,Telecommunication Services,Telecommunications services,Asia,India,2019
MercadoLibre,22.24,1.44,-0.037,2.24,1791,Information Technology,Computer Services,South America,Argentina,2019
Adyen,22.237,1.95,0.155,2.127,1792,,,Europe,Netherlands,2019
Hanesbrands,6.828,6.804,0.553,7.256,1793,Consumer Discretionary,Apparel/Accessories,North America,United States,2019
Longi Green Energy Technology,12.515,3.065,0.461,5.644,1794,Information Technology,Semiconductors,Asia,China,2019
Barry Callebaut,9.949,7.12,0.365,6.074,1795,Consumer Staples,Food Processing,Europe,Switzerland,2019
Axiata Group,8.936,5.919,-1.248,15.462,1796,Telecommunication Services,Telecommunications services,Asia,Malaysia,2019
Banca Popolare di Sondrio,1.302,1.274,0.131,47.016,1796,Financials,Regional Banks,Europe,Italy,2019
Liberty Broadband,17.385,0.022,0.07,12.154,1796,Telecommunication Services,Telecommunications services,North America,United States,2019
Suzano Papel e Celulose,14.022,3.675,0.087,13.915,1799,Materials,Paper & Paper Products,South America,Brazil,2019
China Oriental Group,2.363,6.186,0.73,4.313,1800,,,Asia,Hong Kong,2019
Sinotrans Ltd.,3.17,11.655,0.409,9.546,1800,Industrials,Air Courier,Asia,China,2019
Berry Global Group,7.496,8.065,0.421,8.972,1802,Materials,Containers & Packaging,North America,United States,2019
President Chain Store,9.473,8.121,0.338,4.154,1803,Consumer Staples,Food Retail,Asia,Taiwan,2019
Juniper Networks,9.768,4.648,0.567,9.363,1804,Information Technology,Communications Equipment,North America,United States,2019
CSPC Pharmaceutical Group,12.194,2.683,0.466,3.37,1805,,,Asia,Hong Kong,2019
Canadian Utilities,7.604,3.377,0.489,15.975,1805,Utilities,Electric Utilities,North America,Canada,2019
Broadridge Financial,13.048,4.404,0.443,3.358,1807,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Chipotle Mexican Grill,19.408,4.865,0.177,2.404,1808,Consumer Discretionary,Restaurants,North America,United States,2019
Navistar International,3.442,10.778,0.424,7.037,1809,Industrials,Heavy Equipment,North America,United States,2019
Bank of Qingdao,4.104,2.281,0.306,45.618,1810,Financials,Regional Banks,Asia,China,2019
China Railway Signal & Communication,7.115,6.019,0.534,11.605,1811,Industrials,Electrical Equipment,Asia,China,2019
Liberbank,1.445,0.905,0.13,45.451,1812,Financials,Regional Banks,Europe,Spain,2019
Nuernberger Beteiligungs,0.922,5.137,0.069,35.064,1812,Financials,Diversified Insurance,Europe,Germany,2019
Sofina,6.762,0.145,1.016,7.601,1812,Financials,Investment Services,Europe,Belgium,2019
Yes Bank,8.523,3.965,0.657,,1812,Financials,Regional Banks,Asia,India,2019
Muyuan Foodstuff,20.899,2.02,0.079,4.347,1816,Consumer Staples,Food Processing,Asia,China,2019
Bank of Jiujiang,3.253,2.274,0.268,45.388,1817,Financials,Regional Banks,Asia,China,2019
China Development Bank Financial Leasing,2.836,2.156,0.378,34.675,1818,Financials,Regional Banks,Asia,China,2019
United Utilities,7.278,2.387,0.497,16.805,1819,Utilities,Diversified Utilities,Europe,United Kingdom,2019
JTEKT,4.509,13.745,0.327,11.613,1820,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2019
Keiyo Bank,0.79,0.592,0.103,44.744,1820,Financials,Regional Banks,Asia,Japan,2019
Basler Kantonalbank,0.391,0.691,0.194,44.665,1822,Financials,Regional Banks,Europe,Switzerland,2019
Japan Securities,0.481,0.233,0.034,44.629,1823,Financials,Investment Services,Asia,Japan,2019
Commercial International Bank,6.182,2.378,0.538,19.111,1824,Financials,Regional Banks,Africa,Egypt,2019
Alfa Laval,10.38,4.674,0.519,6.566,1825,Industrials,Other Industrial Equipment,Europe,Sweden,2019
China Merchants Expressway Network & Technology Holdings,8.164,1.015,0.591,12.247,1826,Industrials,Other Transportation,Asia,China,2019
Hyakujushi Bank,0.602,0.646,0.061,44.217,1827,Financials,Regional Banks,Asia,Japan,2019
Commerce Bank,6.521,1.404,0.426,25.033,1828,Financials,Regional Banks,North America,United States,2019
Dali Foods Group,9.548,3.165,0.564,2.657,1828,Consumer Staples,Food Processing,Asia,China,2019
Financial Street Holdings,3.981,2.939,0.494,21.633,1830,Financials,Real Estate,Asia,China,2019
Hokkoku Bank,0.857,0.582,0.07,44.042,1830,Financials,Regional Banks,Asia,Japan,2019
Asian Paints,20.269,2.748,0.317,2.061,1832,Materials,Specialized Chemicals,Asia,India,2019
Haidilao International Holding,20.267,2.556,0.247,1.74,1833,Consumer Discretionary,Restaurants,Asia,China,2019
Old Republic International,6.377,6.315,0.37,19.608,1834,Financials,Property & Casualty Insurance,North America,United States,2019
Oshkosh,5.747,7.923,0.525,5.03,1834,Industrials,Heavy Equipment,North America,United States,2019
Cemig,6.057,6.09,0.465,15.443,1836,Utilities,Electric Utilities,South America,Brazil,2019
Credit Bank of Moscow,2.522,2.451,0.395,30.933,1837,Financials,Regional Banks,Asia,Russia,2019
Fangda Carbon New Material,6.837,1.848,0.937,2.188,1837,Materials,Construction Materials,Asia,China,2019
Yamada Denki,3.816,14.387,0.099,11.051,1837,Information Technology,Computer & Electronics Retail,Asia,Japan,2019
"Hengyi Petrochemical Co., Ltd.",6.698,12.822,0.297,8.684,1840,Information Technology,Electronics,Asia,China,2019
Xinhu Zhongbao,4.963,2.112,0.514,20.02,1840,Materials,Diversified Metals & Mining,Asia,China,2019
Jaccs,0.555,1.295,0.07,42.77,1842,Financials,Consumer Financial Services,Asia,Japan,2019
Zalando,11.623,6.356,0.061,3.697,1842,Consumer Discretionary,Apparel/Footwear Retail,Europe,Germany,2019
Informa plc,12.99,3.16,0.277,13.966,1844,Consumer Discretionary,Printing & Publishing,Europe,United Kingdom,2019
Garrett Motion,1.392,3.375,1.178,2.104,1845,,,Europe,Switzerland,2019
Medical Properties Trust,6.57,0.785,1.013,8.844,1846,,,North America,United States,2019
Nanya Technology,6.144,2.532,1.17,5.94,1847,Information Technology,Semiconductors,Asia,Taiwan,2019
Sydney Airport,12.025,1.178,0.451,9.19,1848,Industrials,Other Transportation,Australia,Australia,2019
Kiyo Bank,0.936,0.652,0.096,42.175,1849,Financials,Regional Banks,Asia,Japan,2019
International Flavors & Fragrances,14.502,3.978,0.336,12.889,1850,Consumer Staples,Household/Personal Care,North America,United States,2019
JB Financial Group,0.961,2.166,0.208,41.925,1850,Financials,Regional Banks,Asia,South Korea,2019
Smurfit Kappa Group,7.33,10.554,-0.762,10.852,1852,Materials,Paper & Paper Products,Europe,Ireland,2019
Fraport,7.558,4.104,0.559,13.289,1853,Industrials,Other Transportation,Europe,Germany,2019
Piramal Enterprises,7.059,1.83,0.725,12.013,1854,Health Care,Pharmaceuticals,Asia,India,2019
Banque Centrale Populaire,5.038,2.409,0.313,41.422,1855,Financials,Regional Banks,Africa,Morocco,2019
FMC,10.522,4.728,0.493,9.974,1856,Materials,Specialized Chemicals,North America,United States,2019
Konica Minolta Business Solutions,4.894,9.585,0.429,11.036,1856,Consumer Discretionary,Consumer Electronics,Asia,Japan,2019
Sonova Holding,12.903,2.761,0.427,4.335,1858,Health Care,Medical Equipment & Supplies,Europe,Switzerland,2019
F.N.B.,3.657,1.445,0.373,33.102,1859,Financials,Regional Banks,North America,United States,2019
Fibra Uno,5.792,0.986,0.893,12.329,1860,,,North America,Mexico,2019
Lotte,3.214,6.607,0.168,21.701,1860,Consumer Staples,Food Processing,Asia,South Korea,2019
Musashino Bank,0.654,0.545,0.007,40.997,1860,Financials,Regional Banks,Asia,Japan,2019
Migdal Insurance,1.094,4.399,0.153,40.984,1863,Financials,Diversified Insurance,Asia,Israel,2019
Chimera Investment,3.533,1.289,0.412,27.709,1864,Financials,Real Estate,North America,United States,2019
Sabesp,7.157,4.399,0.775,11.24,1865,Utilities,Diversified Utilities,South America,Brazil,2019
Shanghai Ganglian E-Commerce Holdings,1.846,14.388,0.017,1.642,1865,Information Technology,Software & Programming,Asia,China,2019
EFG International,2.169,1.559,0.072,40.739,1867,Financials,Regional Banks,Europe,Switzerland,2019
Cleveland-cliffs,2.723,1.968,1.128,4.152,1868,Materials,Iron & Steel,North America,United States,2019
Saudi Arabian Fertilizers,11.278,1.029,0.464,2.534,1869,Materials,Specialized Chemicals,Asia,Saudi Arabia,2019
Splunk,19.222,1.803,-0.276,4.5,1869,Information Technology,Computer Services,North America,United States,2019
Lendlease Group,5.133,11.687,0.286,12.29,1871,Financials,Real Estate,Australia,Australia,2019
Murphy USA,2.629,14.363,0.214,2.373,1871,Consumer Discretionary,Specialty Stores,North America,United States,2019
Yageo Corporation,4.552,2.559,1.122,3.994,1873,Information Technology,Electronics,Asia,Taiwan,2019
Bureau Veritas,10.782,5.657,0.392,6.969,1874,Consumer Discretionary,Business & Personal Services,Europe,France,2019
Saipem,5.228,10.059,-0.557,13.469,1875,Energy,Oil & Gas Operations,Europe,Italy,2019
"United Natural Foods,",0.658,14.258,-0.276,7.398,1876,Consumer Staples,Food Retail,North America,United States,2019
Luzerner Kantonalbank,3.973,0.619,0.203,39.728,1877,Financials,Regional Banks,Europe,Switzerland,2019
AU Optronics,3.526,10.202,0.337,13.333,1878,Information Technology,Electronics,Asia,Taiwan,2019
Marks & Spencer,5.968,14.166,0.039,9.672,1879,Consumer Discretionary,Department Stores,Europe,United Kingdom,2019
Dixons Carphone,2.255,14.161,-0.462,9.062,1880,Consumer Discretionary,Specialty Stores,Europe,United Kingdom,2019
Shoprite Holdings,7.026,10.966,0.343,4.713,1881,Consumer Staples,Food Retail,Africa,South Africa,2019
Unisplendour,9.641,7.264,0.257,7.073,1882,Information Technology,Computer Hardware,Asia,China,2019
Veeva Systems,18.718,0.862,0.23,1.654,1882,Information Technology,Software & Programming,North America,United States,2019
Allahabad Bank,1.544,3.021,-0.71,38.909,1884,Financials,Regional Banks,Asia,India,2019
Credit Acceptance,8.926,1.286,0.574,6.375,1885,Consumer Discretionary,Business & Personal Services,North America,United States,2019
BBVA Banco Continental,6.349,1.777,0.447,22.194,1886,Financials,Regional Banks,South America,Peru,2019
Indian Bank,1.838,3.03,0.203,38.788,1886,Financials,Regional Banks,Asia,India,2019
China Agri-Industries,1.77,13.885,0.172,9.013,1888,Materials,Diversified Chemicals,Asia,Hong Kong,2019
Owens Corning,5.948,7.057,0.545,9.771,1889,Materials,Construction Materials,North America,United States,2019
LiveRamp Holdings,3.832,0.617,1.079,1.928,1890,,,North America,United States,2019
Royal Mail,3.368,13.811,0.128,9.195,1890,Industrials,Air Courier,Europe,United Kingdom,2019
Cadence Design,17.819,2.138,0.346,2.469,1892,Information Technology,Software & Programming,North America,United States,2019
Makita,9.984,4.428,0.508,5.923,1892,Consumer Staples,Household/Personal Care,Asia,Japan,2019
Nanjing Iron & Steel,2.785,6.535,0.606,6.042,1894,Materials,Iron & Steel,Asia,China,2019
United Aircraft,5.069,7.682,-0.023,17.184,1895,Industrials,Aerospace & Defense,Asia,Russia,2019
Extra Space Storage,12.824,1.205,0.415,7.848,1896,Financials,Real Estate,North America,United States,2019
Ipsen,10.983,2.625,0.46,3.861,1897,Health Care,Pharmaceuticals,Europe,France,2019
Zebra Technologies,12.553,4.205,0.421,4.339,1897,Information Technology,Electronics,North America,United States,2019
H Lundbeck,8.296,2.868,0.618,3.525,1899,Health Care,Pharmaceuticals,Europe,Denmark,2019
Andhra Bank,0.707,3.305,-0.522,37.735,1900,Financials,Regional Banks,Asia,India,2019
Bank of Queensland,2.618,1.674,0.234,37.713,1901,Financials,Regional Banks,Australia,Australia,2019
Air Lease,4.2,1.68,0.511,18.482,1902,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Ronshine China Holdings,2.34,5.188,0.33,29.632,1902,,,Asia,China,2019
AmBank Group,3.262,1.945,0.322,37.325,1904,Financials,Regional Banks,Asia,Malaysia,2019
Prysmian,4.83,11.984,0.153,11.595,1904,Industrials,Electrical Equipment,Europe,Italy,2019
VEON,4.128,9.067,-0.693,14.097,1904,Telecommunication Services,Telecommunications services,Europe,Netherlands,2019
San ju San Financial Group,0.352,0.265,0.037,37.161,1907,Financials,Regional Banks,Asia,Japan,2019
Zhejiang Chint Electrics,8.851,4.04,0.56,7.096,1907,Industrials,Electrical Equipment,Asia,China,2019
Autoliv,7.566,9.25,0.19,6.722,1909,Consumer Discretionary,Auto & Truck Parts,Europe,Sweden,2019
Sensata Technologies Holding,8.413,3.505,0.599,6.798,1909,Information Technology,Electronics,Europe,United Kingdom,2019
CoStar Group,17.56,1.192,0.238,3.313,1911,Information Technology,Software & Programming,North America,United States,2019
EasyJet,6.277,7.928,0.481,9.122,1912,Industrials,Airline,Europe,United Kingdom,2019
Sears Holdings,0.079,13.191,-1.7,6.677,1913,Consumer Discretionary,Discount Stores,North America,United States,2019
Western Alliance Bancorp.,4.665,1.072,0.436,23.17,1914,Financials,Regional Banks,North America,United States,2019
Meritz Securities,2.489,1.533,0.389,28.068,1915,,,Asia,South Korea,2019
Cimarex Energy,7.028,2.339,0.781,6.062,1916,Energy,Oil & Gas Operations,North America,United States,2019
VICI Properties,8.873,0.898,0.524,11.333,1916,Financials,Real Estate,North America,United States,2019
FIBI Holdings,1.051,1.131,0.098,35.895,1918,Financials,Regional Banks,Asia,Israel,2019
Oriental Bank of Commerce,2.082,2.851,-0.2805,35.874,1919,Financials,Regional Banks,Asia,India,2019
BJ's Wholesale Club,3.934,13.007,0.127,3.239,1920,Consumer Discretionary,Discount Stores,North America,United States,2019
Bank of Nagoya,0.602,0.567,0.047,35.668,1921,Financials,Regional Banks,Asia,Japan,2019
Grupo De Inversiones Suramericana,6.51,4.027,0.421,21.886,1922,Financials,Investment Services,South America,Colombia,2019
CPI Property Group.,7.142,0.72,0.744,9.441,1923,Financials,Real Estate,Europe,Luxembourg,2019
IBERIABANK,4.133,1.364,0.367,30.833,1924,Financials,Thrifts & Mortgage Finance,North America,United States,2019
Sino Land,6.151,1.521,0.458,20.79,1925,Financials,Real Estate,Asia,Hong Kong,2019
China Petroleum Engineering,4.088,8.892,0.102,13.982,1926,,,Asia,China,2019
Nomura Research Institute,10.911,4.5,0.45,5.334,1926,Information Technology,Computer Services,Asia,Japan,2019
Nippon Paint,12.225,5.641,0.31,8.531,1928,Materials,Diversified Chemicals,Asia,Japan,2019
Thomas Cook Group,0.488,12.882,-0.219,8.566,1928,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2019
Tomony Holdings,0.593,0.622,0.102,35.105,1928,Financials,Regional Banks,Asia,Japan,2019
Isetan Mitsukoshi Holdings,3.635,11.036,0.017,12.023,1931,Consumer Discretionary,Department Stores,Asia,Japan,2019
Toyota Boshoku,3.016,12.796,0.283,6.41,1932,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2019
Want Want China,9.854,3.139,0.491,4.015,1932,Consumer Staples,Food Processing,Asia,China,2019
F5 Networks,9.713,2.182,0.496,2.892,1934,Information Technology,Computer Services,North America,United States,2019
Innolux,3.243,9.265,0.074,13.401,1934,Information Technology,Computer Hardware,Asia,Taiwan,2019
Vipshop Holdings,4.615,12.767,0.323,6.345,1934,Consumer Discretionary,Internet & Catalog Retail,Asia,China,2019
Keysight Technologies,16.889,4.047,0.185,5.978,1937,Information Technology,Electronics,North America,United States,2019
Tongling Nonferrous Metals,4.176,12.74,0.107,6.844,1938,Materials,Diversified Metals & Mining,Asia,China,2019
iQIYI,16.864,3.766,-1.355,6.519,1938,Information Technology,Software & Programming,Asia,China,2019
Laurentian Bank,1.318,1.414,0.157,34.356,1940,Financials,Regional Banks,North America,Canada,2019
Ramsay Health Care,8.919,7.391,0.308,8.651,1940,Health Care,Healthcare Services,Australia,Australia,2019
Hero Motocorp,7.89,4.945,0.577,2.903,1942,Consumer Discretionary,Recreational Products,Asia,India,2019
SK Networks,1.283,12.709,0.007,6.963,1942,Industrials,Trading Companies,Asia,South Korea,2019
Samsung Securities,2.886,1.379,0.304,34.353,1942,Financials,Investment Services,Asia,South Korea,2019
Yuexiu Property Co.,3.749,3.967,0.412,24.589,1942,Financials,Real Estate,Asia,Hong Kong,2019
Synnex Technology Intl,2.055,12.708,0.219,4.799,1946,Information Technology,Electronics,Asia,Taiwan,2019
Li & Fung,1.546,12.701,0.103,5.341,1947,Industrials,Trading Companies,Asia,Hong Kong,2019
Jointown Pharmaceutical Group,4.327,12.695,0.193,8.848,1948,,,Asia,China,2019
Kuwait Projects,1.045,2.438,0.07,34.152,1949,Financials,Investment Services,Asia,Kuwait,2019
Land Securities Group,8.774,1.121,-0.234,18.675,1949,Financials,Real Estate,Europe,United Kingdom,2019
Lyft,16.684,2.157,-0.911,3.76,1949,Information Technology,Software & Programming,North America,United States,2019
