Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Vedanta Resources,2.888,13.418,-0.0219,28.142,1304,Materials,Diversified Metals & Mining,Europe,United Kingdom,2018
Jiangsu Hengrui Medicine,39.786,2.151,0.5061,3.004,1305,Health Care,Pharmaceuticals,Asia,China,2018
Wuestenrot & Wuerttembergische,2.224,7.009,0.2895,86.088,1305,Financials,Investment Services,Europe,Germany,2018
Wolters Kluwer,15.61,4.988,0.7557,10.19,1307,Consumer Discretionary,Printing & Publishing,Europe,Netherlands,2018
McCormick,14.047,5.028,0.8065,10.363,1308,Consumer Staples,Food Processing,North America,United States,2018
Umicore,13.865,13.476,0.2391,6.246,1309,Materials,Diversified Metals & Mining,Europe,Belgium,2018
Liberty Expedia Holdings,2.316,10.63,-0.178,35.76,1310,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Nitori Holdings,19.044,5.135,0.5764,5.159,1310,Consumer Discretionary,Specialty Stores,Asia,Japan,2018
Ultrapar Participacoes,8.19,25.489,0.3977,8.59,1312,Energy,Oil & Gas Operations,South America,Brazil,2018
Foshan Haitian Flavouring and Food,28.904,2.277,0.5669,2.604,1313,Consumer Staples,Food Processing,Asia,China,2018
Masco,11.82,7.787,0.538,5.63,1314,Materials,Construction Materials,North America,United States,2018
Valeant Pharmaceuticals,7.273,8.61,-0.917,35.798,1315,Health Care,Pharmaceuticals,North America,Canada,2018
Future Land Development Holdings,4.749,6.112,0.5705,29.085,1316,Financials,Real Estate,Asia,China,2018
Naver,22.137,4.415,0.659,7.491,1316,Information Technology,Computer Services,Asia,South Korea,2018
Toppan Printing,5.344,12.916,0.4233,18.981,1318,Consumer Discretionary,Printing & Publishing,Asia,Japan,2018
Autoliv,12.396,10.587,0.4099,8.878,1319,Consumer Discretionary,Auto & Truck Parts,Europe,Sweden,2018
Kangmei Pharmaceutical,19.396,4.256,0.6724,11.475,1320,Health Care,Pharmaceuticals,Asia,China,2018
Rockwell Automation,22.342,6.504,0.412,6.514,1320,Industrials,Other Industrial Equipment,North America,United States,2018
Huntsman,7.56,9.283,0.834,10.703,1322,Materials,Diversified Chemicals,North America,United States,2018
Edwards Lifesciences,29.111,3.447,0.56,5.825,1323,Health Care,Medical Equipment & Supplies,North America,United States,2018
New Residential Investment,6.044,2.34,1.4404,22.012,1324,Financials,Investment Services,North America,United States,2018
Shoprite Holdings,10.984,10.937,0.4435,5.115,1325,Consumer Staples,Food Retail,Africa,South Africa,2018
Olam International,5.462,19.031,0.3797,16.686,1326,Consumer Staples,Food Processing,Asia,Singapore,2018
Chugoku Electric Power,4.447,11.864,0.1868,29.896,1327,Utilities,Electric Utilities,Asia,Japan,2018
LKQ,9.378,10.115,0.5524,9.636,1328,Consumer Discretionary,Auto & Truck Parts,North America,United States,2018
Nielsen,10.747,6.656,0.43,16.923,1329,Consumer Discretionary,Printing & Publishing,North America,United States,2018
BorgWarner,10.633,10.174,0.4758,10.035,1330,Consumer Discretionary,Auto & Truck Parts,North America,United States,2018
Expeditors International,12.638,7.23,0.5318,3.212,1331,Industrials,Air Courier,North America,United States,2018
Shanxi Taigang Stainless,5.395,10.358,0.8692,11.557,1332,Materials,Iron & Steel,Asia,China,2018
Packaging Corp of America,11.003,6.599,0.6858,6.14,1333,Materials,Forest Products,North America,United States,2018
Darden Restaurants,11.182,7.881,0.5453,5.455,1334,Consumer Discretionary,Restaurants,North America,United States,2018
Smith & Nephew,15.391,4.763,0.7644,7.866,1334,Health Care,Medical Equipment & Supplies,Europe,United Kingdom,2018
Unicharm,17.598,5.922,0.4995,6.78,1336,Consumer Staples,Household/Personal Care,Asia,Japan,2018
Nippon Yusen,3.79,19.698,0.182,19.483,1337,Industrials,Other Transportation,Asia,Japan,2018
Alinma Bank,8.131,1.403,0.5791,30.333,1338,Financials,Regional Banks,Asia,Saudi Arabia,2018
Mitsui Chemicals,5.85,11.611,0.6749,12.265,1339,Materials,Specialized Chemicals,Asia,Japan,2018
Assurant,4.614,6.417,0.4818,32.428,1340,Financials,Diversified Insurance,North America,United States,2018
Quinenco,5.406,7.301,0.1708,61.762,1341,Industrials,Conglomerates,South America,Chile,2018
Ulta Salon Cosmetcs & Fragrance,15.128,5.885,0.5552,2.964,1341,Consumer Discretionary,Specialty Stores,North America,United States,2018
Everest Re Group,9.355,6.764,0.378,23.513,1343,Financials,Diversified Insurance,North America,Bermuda,2018
Interpublic Group,9.353,8.298,0.5434,12.24,1344,Consumer Discretionary,Advertising,North America,United States,2018
Grupo Bimbo,9.737,14.507,0.2649,13.408,1345,Consumer Staples,Food Processing,North America,Mexico,2018
Boliden,10.262,6.012,0.8626,7.174,1346,Materials,Diversified Metals & Mining,Europe,Sweden,2018
American Water Works,14.863,3.362,0.439,19.728,1347,Utilities,Diversified Utilities,North America,United States,2018
Shizuoka Bank,6.135,1.888,0.4523,108.441,1348,Financials,Regional Banks,Asia,Japan,2018
Check Point Software,15.94,1.872,0.8075,5.422,1349,Information Technology,Software & Programming,Asia,Israel,2018
Jyske Bank,4.935,2.72,0.4626,96.355,1349,Financials,Regional Banks,Europe,Denmark,2018
United Internet,13.505,5.287,0.6927,9.217,1349,Telecommunication Services,Telecommunications services,Europe,Germany,2018
BPER Banca,2.882,3.011,0.4825,84.786,1352,Financials,Regional Banks,Europe,Italy,2018
SDIC Power Holdings,7.649,4.947,0.4967,33.828,1353,Utilities,Electric Utilities,Asia,China,2018
Digital Realty Trust,22.406,2.643,0.2713,21.582,1354,Financials,Real Estate,North America,United States,2018
Alaska Air Group,7.461,8.016,0.933,10.848,1355,Industrials,Airline,North America,United States,2018
Skanska,7.85,18.481,0.351,13.612,1356,Industrials,Construction Services,Europe,Sweden,2018
Olympus,12.563,7.096,0.5149,9.202,1357,Consumer Discretionary,Consumer Electronics,Asia,Japan,2018
Smurfit Kappa Group,10.018,9.657,0.4703,11.438,1357,Materials,Paper & Paper Products,Europe,Ireland,2018
Marathon Oil,17.917,4.877,-0.367,21.634,1359,Energy,Oil & Gas Operations,North America,United States,2018
PGE Polska Grupa Energetyczna,5.584,6.12,0.7047,20.751,1360,Utilities,Electric Utilities,Europe,Poland,2018
Ametek,17.324,4.465,0.7239,8.058,1361,Industrials,Electrical Equipment,North America,United States,2018
BBMG,6.595,9.109,0.32,37.399,1362,Materials,Construction Materials,Asia,China,2018
Chemours,9.031,6.477,0.893,7.484,1363,Materials,Diversified Chemicals,North America,United States,2018
TransDigm Group,17.503,3.613,0.7193,10.395,1364,Industrials,Aerospace & Defense,North America,United States,2018
Shinsei Bank,4.212,3.209,0.4639,88.92,1365,Financials,Regional Banks,Asia,Japan,2018
Alrosa,10.487,4.721,1.3032,7.43,1366,Materials,Diversified Metals & Mining,Asia,Russia,2018
China International Marine,5.823,12.138,0.37,21.711,1367,Industrials,Heavy Equipment,Asia,China,2018
British Land,9.244,0.79,0.7942,17.527,1368,Financials,Real Estate,Europe,United Kingdom,2018
Qatar Islamic Bank,6.66,1.259,0.609,41.681,1369,Financials,Regional Banks,Asia,Qatar,2018
Nordstrom,8.188,15.478,0.438,8.115,1370,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2018
Wyndham Worldwide,11.147,5.544,0.764,11.099,1370,Consumer Discretionary,Hotels & Motels,North America,United States,2018
Mosaic,10.237,7.765,-0.064,20.452,1372,Materials,Specialized Chemicals,North America,United States,2018
Nine Dragons Paper Holdings,7.884,6.814,1.0116,10.858,1373,Materials,Paper & Paper Products,Asia,Hong Kong,2018
Saudi Arabian Mining,17.186,3.448,0.3021,25.298,1373,Materials,Diversified Metals & Mining,Asia,Saudi Arabia,2018
KLA-Tencor,17.313,3.901,0.7097,5.598,1375,Information Technology,Semiconductors,North America,United States,2018
Coca-Cola HBC,12.565,7.363,0.4817,8.028,1376,Consumer Staples,Beverages,Europe,Switzerland,2018
ALFA,5.814,17.397,-0.0866,19.12,1377,Industrials,Conglomerates,North America,Mexico,2018
Transurban Group,19.909,2.27,0.358,19.577,1377,Industrials,Other Transportation,Australia,Australia,2018
Asustek Computer,6.964,14.265,0.511,11.59,1379,Information Technology,Computer Hardware,Asia,Taiwan,2018
Bawag Group,5.057,1.626,0.5263,55.322,1379,Financials,Regional Banks,Europe,Austria,2018
Everbright Securities,8.711,1.395,0.478,32.445,1381,Financials,Investment Services,Asia,China,2018
PBF Energy,4.635,22.835,0.476,8.282,1381,Energy,Oil & Gas Operations,North America,United States,2018
UGI,8.644,7.209,0.6279,12.445,1383,Utilities,Natural Gas Utilities,North America,United States,2018
Cathay Pacific Airways,6.585,12.484,-0.1616,24.098,1384,Industrials,Airline,Asia,Hong Kong,2018
Coloplast,20.216,2.494,0.5933,2.104,1385,Health Care,Medical Equipment & Supplies,Europe,Denmark,2018
China Galaxy Securities,6.496,1.662,0.585,43.086,1386,Financials,Investment Services,Asia,China,2018
Global Payments,18.528,3.85,0.511,12.903,1387,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Logan Property Holdings,8.201,4.21,0.9508,17.179,1387,Financials,Real Estate,Asia,China,2018
Medipal Holdings,4.902,27.867,0.2961,15.032,1389,Health Care,Pharmaceuticals,Asia,Japan,2018
Chow Tai Fook Jewellery,13.351,7.001,0.4643,7.07,1390,Consumer Discretionary,Apparel/Accessories,Asia,Hong Kong,2018
Maanshan Iron & Steel,4.501,11.099,0.706,11.267,1390,Materials,Iron & Steel,Asia,China,2018
Meritz Financial Group,1.843,8.265,0.3206,39.006,1392,Financials,Diversified Insurance,Asia,South Korea,2018
NVR,11.063,6.443,0.6006,2.846,1393,Industrials,Construction Services,North America,United States,2018
Delta Electronics,9.951,7.521,0.575,8.297,1394,Information Technology,Electronics,Asia,Taiwan,2018
Royal Mail,8.552,12.695,0.4497,9.201,1395,Industrials,Air Courier,Europe,United Kingdom,2018
China Jinmao,6.755,4.605,0.5858,34.098,1396,Financials,Consumer Financial Services,Asia,Hong Kong,2018
Sekisui Chemical,7.984,9.992,0.5726,9.395,1397,Industrials,Construction Services,Asia,Japan,2018
Mebuki Financial Group,4.652,2.021,0.3938,148.331,1398,Financials,Regional Banks,Asia,Japan,2018
Latam Airlines,8.615,9.843,0.1739,18.688,1399,Industrials,Airline,South America,Chile,2018
Storebrand,3.987,6.139,0.3249,72.549,1400,Financials,Diversified Insurance,Europe,Norway,2018
Mitsui OSK Lines,3.586,14.909,-0.4275,19.99,1401,Industrials,Other Transportation,Asia,Japan,2018
GAIL India,11.483,7.243,0.5023,9.12,1402,Utilities,Natural Gas Utilities,Asia,India,2018
Arab Bank,6.683,2.546,0.523,47.886,1403,Financials,Regional Banks,Asia,Jordan,2018
Brenntag,9.238,13.246,0.407,8.857,1403,Materials,Specialized Chemicals,Europe,Germany,2018
Total System Services,16.099,4.73,0.6215,7.532,1403,Consumer Discretionary,Business & Personal Services,North America,United States,2018
KT&G,11.808,4.128,1.0294,9.318,1406,Consumer Staples,Tobacco,Asia,South Korea,2018
ON Semiconductor Corp.,10.001,5.484,0.8721,7.263,1406,Information Technology,Semiconductors,North America,United States,2018
Encana,12.731,4.282,0.5559,15.11,1408,Energy,Oil & Gas Operations,North America,Canada,2018
Navient,3.564,5.403,0.33,113.209,1409,Financials,Regional Banks,North America,United States,2018
Persimmon,11.792,4.407,1.0134,6.435,1410,Industrials,Construction Services,Europe,United Kingdom,2018
Targa Resources,10.561,9.238,0.196,14.753,1411,Energy,Oil & Gas Operations,North America,United States,2018
Nanya Technology,9.647,2.05,1.4751,5.438,1412,Information Technology,Semiconductors,Asia,Taiwan,2018
Bunzl,10.176,11.051,0.3999,7.089,1413,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2018
Showa Shell Sekiyu,5.572,19.35,0.4699,9.539,1414,Energy,Oil & Gas Operations,Asia,Japan,2018
Bank Audi,2.299,3.321,0.5423,43.301,1415,Financials,Regional Banks,Asia,Lebanon,2018
China International Capital,9.016,2.253,0.4026,36.519,1416,Financials,Investment Services,Asia,China,2018
Iida Group Holdings,5.608,11.6,0.6388,10.86,1416,Industrials,Construction Services,Asia,Japan,2018
Nippon Express,7.277,18.003,0.059,14.274,1416,Industrials,Trucking,Asia,Japan,2018
Noble Energy,16.888,4.239,-0.6,22.448,1416,Energy,Oil & Gas Operations,North America,United States,2018
Hanwha Chemical,4.469,8.263,0.7295,12.75,1420,Materials,Diversified Chemicals,Asia,South Korea,2018
Oji Holdings,6.932,13.407,0.3276,18.505,1421,Materials,Paper & Paper Products,Asia,Japan,2018
FMC,11.958,3.493,0.9267,10.149,1422,Materials,Specialized Chemicals,North America,United States,2018
PulteGroup,8.943,8.942,0.5207,9.706,1422,Industrials,Construction Services,North America,United States,2018
Mitsubishi Materials,3.832,14.432,0.3121,18.948,1424,Materials,Diversified Metals & Mining,Asia,Japan,2018
Red Eléctrica,11.128,2.19,0.7555,13.11,1425,Utilities,Electric Utilities,Europe,Spain,2018
EQT,13.487,3.599,-0.2415,27.632,1426,Energy,Oil & Gas Operations,North America,United States,2018
Mallinckrodt,1.237,2.983,1.7235,15.516,1427,,,Europe,United Kingdom,2018
Vulcan Materials,16.836,3.957,0.6092,9.453,1428,Materials,Construction Materials,North America,United States,2018
US Steel,6.322,12.675,0.585,10.026,1429,Materials,Iron & Steel,North America,United States,2018
Ahli United Bank,4.77,1.66,0.5983,33.908,1430,Financials,Regional Banks,Asia,Bahrain,2018
Accor,16.052,2.185,0.4557,14.501,1431,Consumer Discretionary,Hotels & Motels,Europe,France,2018
Yamato Holdings,10.571,13.884,0.1645,10.488,1432,Industrials,Trucking,Asia,Japan,2018
AVIC Capita,7.723,1.91,0.4594,36.182,1433,Financials,Investment Services,Asia,China,2018
Goodyear,6.125,15.508,0.255,17.58,1434,Consumer Discretionary,Auto & Truck Parts,North America,United States,2018
Next,10.625,5.272,0.7693,3.643,1435,Consumer Discretionary,Department Stores,Europe,United Kingdom,2018
Erdemir,8.448,5.407,1.0651,7.99,1436,Materials,Iron & Steel,Europe,Turkey,2018
Daelim Industrial,2.705,11.392,0.532,12.519,1437,Industrials,Construction Services,Asia,South Korea,2018
JetBlue Airways,6.007,7.165,1.15,10.027,1438,Industrials,Airline,North America,United States,2018
Taishin Financial Holdings,4.901,1.731,0.4515,59.526,1439,Financials,Investment Services,Asia,Taiwan,2018
Verisk Analytics,17.498,2.224,0.5793,6.247,1439,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Tech Data,3.133,36.775,0.1166,12.653,1441,Information Technology,Electronics,North America,United States,2018
Alleghany,8.957,6.527,0.1125,25.097,1442,Financials,Property & Casualty Insurance,North America,United States,2018
BNK Financial Group,3.048,3.789,0.3898,102.494,1443,Financials,Regional Banks,Asia,South Korea,2018
Xiamen International Trade Group,2.437,25.915,0.2511,13.816,1444,Industrials,Trading Companies,Asia,China,2018
Union Bank of India,1.533,5.7,0.0854,70.323,1445,Financials,Regional Banks,Asia,India,2018
Yonghui Superstores,13.96,9.337,0.2748,5.18,1445,Consumer Staples,Food Retail,Asia,China,2018
AutoNation,4.181,21.655,0.4302,10.22,1447,Consumer Discretionary,Specialty Stores,North America,United States,2018
Pandora,11.9,3.454,0.8746,2.78,1448,Consumer Staples,Household/Personal Care,Europe,Denmark,2018
RHB Bank,5.349,2.478,0.4536,56.884,1448,Financials,Regional Banks,Asia,Malaysia,2018
Hyundai Engineering,6.712,14.658,0.2481,17.217,1450,Industrials,Construction Services,Asia,South Korea,2018
Thai Oil,5.765,9.943,0.7325,6.999,1451,Energy,Oil & Gas Operations,Asia,Thailand,2018
Huntington Ingalls Industries,9.798,7.591,0.516,6.376,1452,Industrials,Aerospace & Defense,North America,United States,2018
Kansas City Southern,11.286,2.654,0.9599,9.128,1453,Industrials,Railroads,North America,United States,2018
Industrivarden,10.22,0.821,0.803,12.916,1454,Financials,Investment Services,Europe,Sweden,2018
Lundbergs,8.745,2.389,0.7822,15.778,1454,Financials,Real Estate,Europe,Sweden,2018
Bohai Financial Investment Holding,5.702,5.1,0.4183,46.373,1456,Financials,Rental & Leasing,Asia,China,2018
Hydro One,9.188,4.615,0.5208,20.512,1456,Utilities,Electric Utilities,North America,Canada,2018
Hua Nan Financial,6.626,2.231,0.395,86.477,1458,Financials,Consumer Financial Services,Asia,Taiwan,2018
Caltex Australia,5.992,16.168,0.4745,4.971,1459,Energy,Oil & Gas Operations,Australia,Australia,2018
Proximus,9.337,6.702,0.6159,10.629,1459,Telecommunication Services,Telecommunications services,Europe,Belgium,2018
Advance Auto Parts,8.876,9.374,0.4755,8.482,1461,Consumer Discretionary,Specialty Stores,North America,United States,2018
Fastenal,14.894,4.529,0.6187,3.03,1461,Consumer Discretionary,Home Improvement Retail,North America,United States,2018
Mashreq Bank,3.867,2.439,0.5729,33.602,1463,Financials,Regional Banks,Asia,United Arab Emirates,2018
Oceanwide Holdings,5.89,2.333,0.5998,31.573,1464,Industrials,Construction Services,Asia,China,2018
CIFI Holdings Group,6.258,4.737,0.7161,23.304,1465,,,Asia,China,2018
Bankunited,4.364,1.408,0.6131,30.433,1466,Financials,Regional Banks,North America,United States,2018
Csc Financial,6.111,2.389,0.5952,31.616,1467,Financials,Investment Services,Asia,China,2018
Reliance Steel,6.648,10.059,0.6707,8.148,1467,Materials,Iron & Steel,North America,United States,2018
Community Health Systems,0.507,14.558,-2.284,17.311,1469,Health Care,Healthcare Services,North America,United States,2018
Kintetsu,7.718,10.966,0.2722,16.981,1470,Industrials,Railroads,Asia,Japan,2018
Shanghai International Airport,15.998,1.271,0.59,4.507,1471,Industrials,Other Transportation,Asia,China,2018
Hyundai Glovis,5.506,14.517,0.4937,7.906,1472,Industrials,Other Transportation,Asia,South Korea,2018
